customer_id,order_id,order_date,order_amount
474,3829,2020-09-24,112.28
474,3830,2021-08-16,266.25
474,3831,2021-02-07,149.56
474,3832,2021-07-31,195.36
474,3833,2021-04-14,224.8
474,3834,2020-12-13,17.4
474,3835,2021-09-02,27.1
475,3836,2022-03-24,26.85
475,3837,2021-09-30,285.6
475,3838,2022-05-22,452.26
475,3839,2021-12-23,481.78
475,3840,2021-11-03,423.83
475,3841,2021-08-23,51.07
476,3842,2020-10-13,283.32
476,3843,2021-03-02,340.15
476,3844,2020-06-16,233.78
476,3845,2020-10-22,337.74
476,3846,2020-10-29,144.88
476,3847,2020-10-30,478.85
476,3848,2020-12-08,313.54
476,3849,2020-04-22,66.93
477,3850,2022-05-09,318.1
477,3851,2022-01-02,482.2
477,3852,2021-12-12,196.42
477,3853,2022-01-25,83.67
477,3854,2022-04-27,48.32
477,3855,2021-11-23,173.25
477,3856,2022-06-30,131.51
477,3857,2022-01-26,53.67
477,3858,2022-01-01,222.48
477,3859,2022-09-01,419.47
477,3860,2022-09-23,232.76
477,3861,2021-12-01,171.17
477,3862,2022-07-16,434.74
477,3863,2021-11-08,316.39
478,3864,2022-04-27,470.54
478,3865,2022-02-07,230.3
478,3866,2022-04-28,254.51
478,3867,2021-07-13,61.03
478,3868,2021-12-25,435.16
478,3869,2021-10-18,81.33
478,3870,2022-04-17,113.43
478,3871,2021-08-10,285.82
478,3872,2022-03-12,361.19
478,3873,2021-08-05,78.32
478,3874,2021-07-30,79.11
478,3875,2021-08-20,331.42
478,3876,2021-10-26,397.95
479,3877,2021-03-23,122.62
479,3878,2020-09-09,203.39
479,3879,2021-04-02,468.57
479,3880,2021-08-08,322.83
480,3881,2021-04-28,40.7
481,3882,2021-03-20,473.45
481,3883,2021-05-07,469.06
481,3884,2020-12-24,132.79
481,3885,2021-07-02,466.02
481,3886,2021-02-26,58.22
481,3887,2021-08-16,375.35
481,3888,2020-10-29,282.86
481,3889,2021-06-25,449.05
481,3890,2021-02-26,389.12
481,3891,2021-09-17,452.17
481,3892,2021-05-03,450.12
481,3893,2021-01-08,48.83
482,3894,2022-05-26,50.87
482,3895,2022-03-24,144.4
482,3896,2022-05-13,401.67
482,3897,2022-03-09,185.6
482,3898,2022-07-11,90.65
482,3899,2022-07-12,277.68
482,3900,2022-09-10,25.83
482,3901,2022-01-15,433.82
482,3902,2022-06-22,455.87
482,3903,2022-07-24,199.41
482,3904,2022-03-12,96.37
482,3905,2022-05-24,383.76
482,3906,2022-03-20,274.39
482,3907,2022-08-01,118.59
482,3908,2021-11-30,476.03
483,3909,2022-01-08,316.76
483,3910,2021-12-08,370.15
483,3911,2022-02-21,423.57
483,3912,2022-09-22,354.91
483,3913,2022-10-03,439.08
483,3914,2022-07-20,247.12
483,3915,2021-12-28,451.18
483,3916,2022-03-25,136.19
483,3917,2022-04-08,163.72
483,3918,2022-01-01,301.14
483,3919,2022-04-27,386.3
483,3920,2022-04-01,230.19
483,3921,2022-01-12,480.02
483,3922,2022-09-30,90.29
484,3923,2020-07-17,326.09
484,3924,2020-10-04,496.92
484,3925,2020-06-30,271.23
484,3926,2020-08-07,476.49
484,3927,2020-06-21,44.96
484,3928,2020-12-25,432.85
484,3929,2020-07-04,407.44
484,3930,2020-03-19,248.16
484,3931,2020-05-23,451.76
484,3932,2020-10-20,251.51
484,3933,2020-11-02,447.64
484,3934,2020-06-12,371.88
485,3935,2021-07-24,16.48
485,3936,2021-08-11,277.47
485,3937,2021-07-20,491.58
485,3938,2021-05-08,139.63
485,3939,2021-07-29,460.56
485,3940,2021-04-06,305.66
485,3941,2021-01-25,476.62
486,3942,2021-06-15,332.08
487,3943,2020-09-03,378.34
487,3944,2020-12-28,251.79
487,3945,2020-07-14,199.78
487,3946,2020-07-04,116.94
487,3947,2020-09-19,151.32
487,3948,2020-12-09,444.72
487,3949,2020-04-03,223.69
487,3950,2021-01-29,336.99
487,3951,2020-05-21,236.78
487,3952,2020-04-17,140.98
487,3953,2020-04-18,35.71
487,3954,2020-04-25,280.82
487,3955,2020-06-28,51.09
487,3956,2020-07-07,369.33
488,3957,2022-09-22,129.86
488,3958,2022-06-30,185.14
488,3959,2022-04-22,342.56
488,3960,2021-10-16,424.67
488,3961,2022-07-08,129.8
488,3962,2022-01-28,459.97
488,3963,2022-02-18,336.69
488,3964,2022-05-16,469.02
488,3965,2022-02-12,167.86
488,3966,2022-06-01,112.48
488,3967,2022-05-02,408.21
488,3968,2022-05-15,224.61
488,3969,2021-10-06,187.78
488,3970,2022-07-12,317.12
489,3971,2021-02-21,346.76
489,3972,2020-11-07,296.43
489,3973,2020-09-17,363.05
489,3974,2021-01-04,424.88
489,3975,2020-10-01,285.17
489,3976,2020-11-25,281.73
489,3977,2020-12-29,342.95
489,3978,2020-12-13,109.35
489,3979,2021-01-02,399.33
489,3980,2021-05-10,247.79
489,3981,2021-01-11,443.32
489,3982,2021-05-09,224.45
489,3983,2020-10-31,216.09
490,3984,2021-08-24,256.71
490,3985,2022-01-11,249.67
490,3986,2021-10-03,62.31
490,3987,2021-10-14,272.03
490,3988,2021-03-31,417.67
490,3989,2021-03-15,256.25
490,3990,2021-04-02,113.85
490,3991,2021-06-01,86.58
491,3992,2020-12-02,111.74
492,3993,2021-12-18,353.92
493,3994,2022-03-21,91.43
493,3995,2021-11-22,22.11
494,3996,2022-05-10,43.71
494,3997,2022-03-23,363.06
494,3998,2022-02-22,470.8
494,3999,2022-09-25,102.77
494,4000,2022-06-04,387.98
494,4001,2022-03-25,480.56
494,4002,2022-03-19,90.09
494,4003,2022-06-07,12.18
494,4004,2022-10-23,418.41
494,4005,2021-11-13,495.36
494,4006,2022-07-30,326.86
495,4007,2020-11-16,93.15
495,4008,2020-11-30,420.05
495,4009,2020-12-05,151.84
495,4010,2021-02-11,305.28
496,4011,2021-04-12,266.75
496,4012,2021-08-21,395.4
496,4013,2021-06-15,252.85
497,4014,2021-09-01,70.86
497,4015,2021-11-09,394.88
497,4016,2021-05-27,14.0
498,4017,2020-06-27,163.78
498,4018,2021-01-04,72.0
498,4019,2020-06-11,229.8
498,4020,2020-11-15,285.6
498,4021,2020-06-05,311.39
498,4022,2020-03-31,133.92
498,4023,2020-04-06,445.64
498,4024,2020-03-24,11.41
499,4025,2022-06-07,216.24
499,4026,2022-01-29,207.12
499,4027,2022-07-21,391.09
499,4028,2022-11-14,364.41
499,4029,2022-04-28,207.53
499,4030,2022-04-04,63.51
499,4031,2021-12-19,453.27
499,4032,2022-05-21,193.45
499,4033,2022-01-01,352.44
499,4034,2022-05-16,317.76
499,4035,2022-09-02,158.56
499,4036,2021-12-13,295.76
499,4037,2022-01-03,305.12
499,4038,2022-10-08,274.69
500,4039,2020-10-09,396.09
500,4040,2021-01-04,37.57
500,4041,2020-11-24,164.24
500,4042,2020-06-23,450.85
500,4043,2020-04-03,161.89
500,4044,2020-10-16,34.7
500,4045,2021-02-12,278.19
500,4046,2020-11-12,37.92
500,4047,2020-04-22,116.49
500,4048,2020-08-04,176.43
500,4049,2020-06-03,98.64
500,4050,2020-06-18,192.18
500,4051,2020-03-21,347.11
500,4052,2020-08-13,330.71
501,4053,2021-07-14,402.76
501,4054,2021-01-05,151.16
501,4055,2021-09-12,470.03
501,4056,2021-08-30,241.43
501,4057,2021-06-12,295.87
501,4058,2021-06-12,67.19
501,4059,2021-08-15,310.63
501,4060,2021-07-16,50.43
501,4061,2021-01-02,170.51
501,4062,2021-07-24,252.33
501,4063,2021-10-03,107.83
501,4064,2021-01-23,459.24
501,4065,2021-09-02,27.38
501,4066,2021-04-15,286.21
501,4067,2021-11-18,209.38
502,4068,2020-12-24,109.15
502,4069,2021-06-08,449.61
502,4070,2021-01-29,203.06
502,4071,2021-02-13,223.23
503,4072,2022-04-18,244.22
504,4073,2021-03-16,232.49
504,4074,2022-01-21,292.31
504,4075,2021-03-30,266.2
504,4076,2021-04-05,467.32
504,4077,2021-09-07,86.4
504,4078,2022-01-13,406.02
504,4079,2021-10-17,447.42
504,4080,2021-06-14,383.27
504,4081,2021-06-15,282.67
505,4082,2022-03-29,421.18
505,4083,2021-09-02,49.5
505,4084,2021-07-01,34.91
505,4085,2022-02-19,492.8
505,4086,2021-06-10,213.72
505,4087,2022-04-15,77.32
505,4088,2021-10-25,175.03
506,4089,2021-08-12,284.67
506,4090,2021-05-16,201.31
506,4091,2021-09-19,249.11
506,4092,2021-04-26,278.97
506,4093,2021-01-10,76.78
507,4094,2020-03-18,321.57
507,4095,2020-12-07,72.41
507,4096,2020-09-13,252.45
508,4097,2021-03-31,437.38
508,4098,2021-11-15,288.31
508,4099,2021-08-26,404.57
508,4100,2021-08-01,388.16
508,4101,2021-08-20,457.3
508,4102,2021-08-16,205.89
509,4103,2021-07-27,20.96
509,4104,2020-10-07,408.41
509,4105,2021-05-23,459.9
509,4106,2021-01-05,312.97
509,4107,2021-09-05,437.22
509,4108,2021-03-24,219.8
509,4109,2021-09-12,176.66
509,4110,2020-09-22,496.04
509,4111,2021-04-02,479.64
509,4112,2021-05-03,336.95
510,4113,2021-09-12,29.37
510,4114,2021-01-24,70.26
510,4115,2020-10-30,178.17
510,4116,2020-12-15,207.15
510,4117,2020-10-27,464.7
510,4118,2021-01-27,89.51
511,4119,2020-11-03,225.02
511,4120,2021-01-24,496.96
511,4121,2021-03-25,496.44
511,4122,2020-09-17,80.0
511,4123,2020-12-01,86.83
511,4124,2020-09-19,399.39
511,4125,2021-03-29,191.73
511,4126,2020-06-19,272.68
511,4127,2021-03-18,385.58
511,4128,2020-10-27,173.81
512,4129,2021-05-15,59.27
512,4130,2020-07-04,324.04
512,4131,2021-04-29,232.12
512,4132,2021-04-18,319.26
512,4133,2020-11-16,279.82
512,4134,2020-10-23,261.78
512,4135,2021-05-30,111.26
512,4136,2020-10-22,371.7
513,4137,2020-09-19,164.73
513,4138,2020-04-27,164.97
514,4139,2022-03-11,247.84
514,4140,2022-07-30,337.97
514,4141,2022-07-03,354.84
514,4142,2022-04-06,300.43
514,4143,2022-05-11,263.47
514,4144,2021-11-14,306.46
514,4145,2022-08-10,489.69
514,4146,2021-11-05,242.22
514,4147,2021-12-14,433.93
515,4148,2021-03-05,393.68
515,4149,2021-11-01,185.81
515,4150,2021-04-26,150.76
515,4151,2021-01-23,315.1
515,4152,2021-03-28,133.47
515,4153,2021-01-21,222.05
515,4154,2021-02-24,153.88
515,4155,2021-04-12,188.12
515,4156,2021-08-05,492.86
515,4157,2021-07-01,51.98
515,4158,2021-06-13,46.46
515,4159,2021-07-03,395.29
515,4160,2021-10-08,22.06
516,4161,2022-02-18,339.75
516,4162,2021-10-25,489.17
516,4163,2021-08-11,81.64
516,4164,2021-08-15,259.37
516,4165,2022-03-18,289.68
516,4166,2021-06-03,96.34
516,4167,2021-08-12,21.54
516,4168,2021-06-26,54.41
516,4169,2021-08-29,127.79
516,4170,2021-08-11,93.27
516,4171,2022-01-24,218.06
516,4172,2021-07-15,150.97
516,4173,2022-01-23,433.19
516,4174,2022-03-16,476.43
517,4175,2021-09-05,155.44
517,4176,2021-08-11,55.51
517,4177,2020-10-14,316.81
518,4178,2020-05-03,407.44
518,4179,2020-06-27,435.66
518,4180,2020-12-31,403.32
519,4181,2020-08-13,29.14
519,4182,2020-11-10,372.06
520,4183,2020-09-19,222.31
520,4184,2020-09-28,321.22
520,4185,2021-01-14,327.97
520,4186,2021-07-25,403.82
520,4187,2021-06-26,186.26
520,4188,2020-10-01,142.98
520,4189,2021-03-21,384.48
520,4190,2021-05-03,471.49
520,4191,2020-12-05,242.32
520,4192,2021-03-28,112.2
520,4193,2020-08-23,20.65
520,4194,2020-09-04,284.26
520,4195,2021-01-22,410.59
520,4196,2021-03-08,73.14
520,4197,2020-10-12,251.62
521,4198,2021-01-30,419.47
521,4199,2020-11-15,306.81
521,4200,2020-08-27,181.36
521,4201,2021-03-17,474.86
521,4202,2021-02-17,183.95
521,4203,2020-11-04,57.99
521,4204,2021-06-07,53.08
521,4205,2021-01-18,418.26
521,4206,2021-04-09,237.73
521,4207,2021-03-12,255.76
522,4208,2022-02-12,462.97
522,4209,2021-12-03,368.7
522,4210,2021-11-13,35.51
522,4211,2021-07-07,90.43
522,4212,2021-11-03,95.05
522,4213,2021-08-04,253.26
522,4214,2021-10-07,15.29
522,4215,2021-07-01,278.66
522,4216,2021-09-03,275.73
522,4217,2021-08-10,349.01
522,4218,2021-10-18,353.94
522,4219,2022-04-03,450.13
522,4220,2022-03-09,123.82
522,4221,2021-05-16,98.03
523,4222,2021-03-02,226.2
523,4223,2021-05-29,268.56
523,4224,2021-03-06,319.46
524,4225,2021-02-23,329.19
524,4226,2021-01-29,50.43
524,4227,2021-07-17,337.62
524,4228,2021-08-20,443.44
524,4229,2021-06-11,40.91
524,4230,2021-10-20,299.33
524,4231,2021-10-20,298.73
524,4232,2020-12-22,164.98
524,4233,2021-01-20,41.97
524,4234,2021-06-15,473.66
524,4235,2021-01-05,284.18
524,4236,2020-12-06,424.74
524,4237,2021-06-21,491.86
524,4238,2021-03-14,158.37
525,4239,2020-10-17,248.13
525,4240,2021-05-13,341.62
525,4241,2020-08-28,47.37
526,4242,2022-01-12,460.67
526,4243,2021-08-16,461.08
526,4244,2021-10-03,182.98
526,4245,2021-12-29,420.55
527,4246,2021-01-08,89.14
527,4247,2020-11-22,462.49
527,4248,2020-12-31,372.07
527,4249,2021-04-23,33.43
528,4250,2022-03-11,184.7
528,4251,2022-06-05,349.5
528,4252,2021-11-27,98.56
528,4253,2021-11-24,10.34
528,4254,2022-09-20,454.54
528,4255,2022-11-06,461.23
528,4256,2022-02-14,221.46
528,4257,2022-08-22,97.99
528,4258,2022-02-26,127.39
528,4259,2022-03-06,462.0
528,4260,2022-03-30,195.66
529,4261,2021-05-22,344.86
529,4262,2021-01-13,325.36
529,4263,2021-03-24,137.85
529,4264,2020-12-05,315.78
529,4265,2021-06-07,38.63
529,4266,2020-10-03,254.17
530,4267,2022-04-24,69.96
530,4268,2022-03-02,481.47
530,4269,2022-05-01,196.33
530,4270,2022-04-21,133.84
530,4271,2022-06-04,79.49
530,4272,2022-05-10,260.81
530,4273,2021-10-06,286.9
530,4274,2022-02-07,296.96
530,4275,2021-10-11,293.1
530,4276,2022-06-11,303.02
530,4277,2022-06-30,464.61
530,4278,2022-01-14,314.27
530,4279,2022-06-19,421.7
531,4280,2021-04-27,242.27
531,4281,2021-05-19,255.55
531,4282,2021-05-23,382.93
531,4283,2020-09-16,278.12
531,4284,2020-12-15,41.53
531,4285,2020-09-17,183.46
531,4286,2021-02-16,384.39
531,4287,2021-02-23,451.59
531,4288,2021-06-17,162.61
531,4289,2021-07-06,254.31
531,4290,2021-04-07,99.09
531,4291,2020-12-14,405.65
531,4292,2021-05-22,345.35
532,4293,2022-10-20,326.42
532,4294,2022-10-15,286.6
532,4295,2022-11-26,139.25
532,4296,2022-03-18,280.01
532,4297,2022-02-20,105.81
532,4298,2022-08-01,412.35
532,4299,2022-11-22,52.03
532,4300,2022-04-15,343.65
532,4301,2022-01-17,29.76
532,4302,2022-02-05,225.56
532,4303,2022-01-16,404.86
532,4304,2022-02-28,42.85
533,4305,2022-01-04,258.52
533,4306,2022-02-22,241.62
533,4307,2022-05-01,220.62
533,4308,2022-07-24,179.61
533,4309,2022-09-30,475.76
533,4310,2022-05-18,453.09
533,4311,2021-12-17,398.06
533,4312,2022-10-23,128.85
533,4313,2022-04-15,33.46
533,4314,2022-06-22,477.03
533,4315,2021-12-28,71.62
533,4316,2022-06-24,374.61
533,4317,2022-08-15,309.67
534,4318,2020-10-15,498.19
534,4319,2021-01-12,229.61
535,4320,2020-08-27,433.24
535,4321,2021-01-30,464.11
535,4322,2021-05-19,483.52
535,4323,2021-04-06,195.9
535,4324,2020-08-03,78.69
536,4325,2020-07-22,361.04
536,4326,2020-06-19,336.9
536,4327,2021-01-15,194.2
536,4328,2020-10-05,224.56
537,4329,2021-12-15,427.92
537,4330,2022-04-30,443.65
537,4331,2022-04-29,366.25
537,4332,2022-08-07,129.18
537,4333,2022-08-24,485.29
537,4334,2022-05-29,107.77
537,4335,2022-03-22,451.66
537,4336,2022-01-21,14.15
537,4337,2021-12-05,187.83
537,4338,2022-08-02,86.27
538,4339,2022-05-26,425.24
538,4340,2022-07-19,253.15
538,4341,2022-02-03,344.59
538,4342,2021-09-26,217.59
538,4343,2022-07-26,408.55
539,4344,2020-06-15,197.04
539,4345,2020-11-29,253.63
539,4346,2020-09-12,196.7
540,4347,2021-03-05,72.52
540,4348,2020-12-13,321.95
540,4349,2021-01-15,158.99
540,4350,2021-07-20,389.43
540,4351,2020-12-10,325.36
540,4352,2021-07-18,51.81
540,4353,2020-08-22,164.27
540,4354,2020-12-06,360.43
540,4355,2021-03-04,187.74
540,4356,2021-01-08,224.33
540,4357,2020-09-10,19.39
540,4358,2021-07-05,11.17
541,4359,2021-12-18,239.64
541,4360,2022-08-08,271.81
541,4361,2022-03-16,116.7
541,4362,2022-04-28,371.09
541,4363,2022-05-02,363.19
541,4364,2022-07-24,333.92
541,4365,2022-10-01,374.73
541,4366,2022-04-13,181.73
542,4367,2021-08-01,412.73
542,4368,2022-03-19,445.3
542,4369,2022-01-29,287.25
542,4370,2022-03-04,103.19
542,4371,2021-08-14,361.44
542,4372,2021-07-07,417.91
542,4373,2021-11-25,499.83
542,4374,2021-05-08,194.55
542,4375,2021-11-17,135.84
542,4376,2021-08-26,438.68
542,4377,2021-10-10,354.93
542,4378,2021-10-19,13.58
543,4379,2021-05-01,61.68
543,4380,2021-12-23,68.28
543,4381,2021-10-24,127.03
543,4382,2021-05-03,436.59
543,4383,2021-04-24,423.5
543,4384,2021-01-15,165.19
544,4385,2020-12-03,255.04
544,4386,2020-10-18,285.08
544,4387,2021-07-29,187.23
544,4388,2021-03-17,261.42
544,4389,2021-02-09,489.62
544,4390,2020-12-17,302.62
544,4391,2020-11-16,427.06
544,4392,2020-11-12,333.71
544,4393,2020-12-03,431.73
544,4394,2020-08-21,12.28
544,4395,2021-05-23,69.09
544,4396,2021-05-31,444.93
544,4397,2021-02-26,66.85
545,4398,2021-07-13,33.13
546,4399,2021-11-08,37.95
546,4400,2021-01-28,144.04
546,4401,2021-12-16,78.89
546,4402,2021-12-23,236.57
546,4403,2021-09-10,189.64
546,4404,2021-05-15,17.47
546,4405,2021-07-06,176.94
546,4406,2021-06-24,445.03
546,4407,2021-08-27,13.84
546,4408,2021-06-07,216.38
546,4409,2021-05-11,433.95
546,4410,2021-12-18,228.22
546,4411,2021-02-26,367.91
546,4412,2021-11-27,430.8
547,4413,2022-04-01,168.12
547,4414,2022-06-12,464.12
547,4415,2022-06-23,430.21
547,4416,2022-02-16,66.98
547,4417,2022-01-24,175.66
547,4418,2022-06-24,67.99
547,4419,2022-07-30,131.03
547,4420,2022-04-23,410.82
547,4421,2022-08-16,44.71
547,4422,2022-08-01,108.59
547,4423,2022-10-14,499.74
547,4424,2022-07-26,83.22
547,4425,2022-02-10,165.08
547,4426,2022-10-13,309.14
547,4427,2021-11-19,198.72
548,4428,2021-03-26,227.65
548,4429,2020-09-14,494.43
548,4430,2020-10-02,72.52
548,4431,2020-08-19,450.76
548,4432,2020-10-08,386.67
548,4433,2020-07-20,286.55
548,4434,2020-12-02,233.95
548,4435,2021-02-03,385.17
548,4436,2020-08-18,69.55
548,4437,2020-11-03,297.04
548,4438,2020-08-16,30.46
548,4439,2021-03-17,88.34
548,4440,2020-09-20,476.82
549,4441,2021-08-31,96.21
550,4442,2021-11-06,275.03
550,4443,2021-05-23,458.35
550,4444,2021-05-02,62.1
550,4445,2022-01-23,347.79
550,4446,2022-02-13,410.74
550,4447,2021-10-19,389.54
550,4448,2021-08-08,491.52
550,4449,2021-09-14,154.1
550,4450,2022-02-16,158.16
550,4451,2021-09-26,362.35
550,4452,2022-02-14,231.62
550,4453,2022-02-14,213.62
550,4454,2022-03-14,486.68
550,4455,2021-10-29,453.78
550,4456,2021-06-21,323.44
551,4457,2020-09-15,209.66
551,4458,2020-09-24,463.37
551,4459,2020-06-19,315.34
552,4460,2021-05-05,269.36
552,4461,2021-05-04,87.82
553,4462,2020-11-10,467.11
553,4463,2021-01-31,394.48
553,4464,2020-09-29,306.23
553,4465,2020-10-23,272.28
553,4466,2021-04-25,65.29
553,4467,2020-11-26,387.68
553,4468,2020-06-27,336.11
554,4469,2020-10-04,354.78
555,4470,2020-11-07,446.28
555,4471,2021-02-13,342.19
555,4472,2021-09-24,345.12
555,4473,2021-05-18,401.49
555,4474,2021-09-11,464.91
555,4475,2021-03-11,179.89
555,4476,2020-11-22,194.76
555,4477,2020-12-25,483.9
555,4478,2021-08-21,58.07
555,4479,2021-10-08,351.75
555,4480,2021-03-06,307.39
555,4481,2021-09-06,28.8
555,4482,2021-05-07,360.41
555,4483,2021-05-28,473.31
556,4484,2022-01-09,490.26
556,4485,2021-07-23,496.46
556,4486,2021-05-24,284.55
556,4487,2021-10-26,388.5
556,4488,2021-07-22,131.67
556,4489,2021-09-15,114.15
556,4490,2021-03-20,28.05
556,4491,2021-09-17,357.16
556,4492,2021-07-25,145.76
556,4493,2021-11-01,481.75
556,4494,2021-12-30,367.88
556,4495,2021-10-02,106.53
556,4496,2021-09-07,435.13
557,4497,2020-12-12,371.08
557,4498,2021-02-19,308.31
557,4499,2020-12-03,248.81
557,4500,2021-04-05,168.24
557,4501,2021-07-29,446.62
557,4502,2021-07-22,475.03
557,4503,2021-09-19,298.21
557,4504,2021-08-14,58.32
557,4505,2021-07-21,27.82
557,4506,2021-08-13,79.24
557,4507,2021-05-17,388.32
557,4508,2021-03-22,87.67
557,4509,2021-07-25,73.24
557,4510,2020-10-30,470.3
558,4511,2020-11-23,487.4
558,4512,2020-10-20,264.39
558,4513,2021-07-09,308.81
558,4514,2021-06-11,135.17
559,4515,2022-03-30,335.65
560,4516,2021-11-21,454.74
560,4517,2021-04-21,372.18
560,4518,2021-03-06,125.79
560,4519,2020-12-31,87.99
560,4520,2021-09-20,17.57
560,4521,2021-03-15,137.89
560,4522,2021-01-23,289.34
560,4523,2021-11-06,223.9
560,4524,2021-11-04,465.27
560,4525,2021-01-13,98.01
560,4526,2021-05-18,99.91
560,4527,2021-03-15,392.99
561,4528,2021-08-04,363.29
561,4529,2022-05-22,129.63
561,4530,2022-04-27,179.46
561,4531,2022-05-09,364.48
561,4532,2021-10-29,169.83
561,4533,2022-02-26,145.36
561,4534,2022-01-08,292.67
562,4535,2021-03-19,206.09
562,4536,2021-08-23,251.67
563,4537,2022-10-05,29.11
563,4538,2022-07-27,115.46
563,4539,2022-03-30,353.87
563,4540,2022-09-28,219.61
564,4541,2021-08-25,319.78
564,4542,2021-01-23,349.21
564,4543,2021-10-16,269.78
564,4544,2021-07-26,201.33
565,4545,2021-05-20,182.95
565,4546,2021-09-25,224.28
565,4547,2021-08-25,171.38
565,4548,2021-04-12,405.21
565,4549,2021-02-17,205.44
565,4550,2021-07-06,397.37
566,4551,2020-09-12,185.48
566,4552,2020-05-09,197.7
566,4553,2020-09-07,287.75
566,4554,2020-08-26,172.1
566,4555,2021-01-08,374.11
566,4556,2020-03-16,192.57
567,4557,2021-08-06,200.25
567,4558,2021-03-03,70.5
567,4559,2021-04-01,343.9
567,4560,2021-09-06,403.73
567,4561,2021-06-10,470.33
567,4562,2021-08-08,333.68
567,4563,2021-04-13,67.08
567,4564,2021-05-17,117.26
567,4565,2021-03-14,365.56
567,4566,2021-09-11,25.92
567,4567,2021-01-14,101.46
567,4568,2021-05-10,491.37
567,4569,2020-11-04,310.89
567,4570,2020-10-20,323.08
567,4571,2021-05-12,33.2
568,4572,2021-05-07,423.22
568,4573,2021-08-02,67.8
568,4574,2021-10-18,241.09
568,4575,2021-10-02,367.42
568,4576,2021-05-17,442.58
568,4577,2021-08-02,73.11
568,4578,2021-03-30,90.47
568,4579,2021-07-18,97.84
569,4580,2021-07-13,175.06
569,4581,2021-08-20,103.31
569,4582,2021-03-26,151.88
569,4583,2021-04-15,446.63
569,4584,2021-09-09,400.11
569,4585,2021-05-23,371.49
569,4586,2021-12-11,261.95
569,4587,2021-09-17,460.13
569,4588,2022-02-10,35.65
569,4589,2021-06-06,88.23
569,4590,2021-04-15,131.76
569,4591,2021-03-19,183.03
569,4592,2021-07-27,410.96
570,4593,2022-03-07,459.58
570,4594,2021-09-06,335.63
570,4595,2022-02-25,451.45
570,4596,2022-01-09,256.84
570,4597,2021-12-21,410.21
571,4598,2022-03-13,253.82
571,4599,2021-07-05,61.4
572,4600,2021-06-17,393.74
572,4601,2021-06-21,254.99
572,4602,2021-12-02,42.11
572,4603,2021-08-08,247.5
572,4604,2021-08-08,366.56
573,4605,2021-11-25,390.39
573,4606,2021-12-13,31.98
573,4607,2022-03-01,442.4
573,4608,2022-05-03,367.6
573,4609,2021-10-06,403.94
573,4610,2021-11-09,268.18
573,4611,2022-01-23,34.8
573,4612,2022-01-07,74.06
574,4613,2022-05-07,338.03
574,4614,2022-03-29,424.22
574,4615,2021-10-26,299.73
574,4616,2021-09-23,44.84
574,4617,2022-03-01,417.43
574,4618,2022-03-11,196.61
574,4619,2022-03-24,432.16
575,4620,2020-08-31,83.44
575,4621,2020-06-15,41.41
575,4622,2020-10-09,396.62
575,4623,2020-11-17,213.04
575,4624,2020-05-13,155.57
575,4625,2020-10-29,125.77
576,4626,2020-08-29,85.37
576,4627,2021-06-03,442.03
576,4628,2021-01-11,161.26
576,4629,2020-09-30,426.77
577,4630,2021-02-11,62.01
577,4631,2021-04-09,392.37
577,4632,2021-08-02,490.64
577,4633,2021-02-20,233.16
577,4634,2020-12-18,184.91
577,4635,2021-04-24,478.59
577,4636,2020-11-20,286.28
577,4637,2021-06-21,302.07
577,4638,2021-02-28,406.16
577,4639,2021-07-21,105.69
577,4640,2021-09-15,236.98
577,4641,2021-02-19,123.46
577,4642,2021-05-21,446.43
578,4643,2020-11-25,252.12
578,4644,2021-02-19,383.82
579,4645,2022-03-07,294.79
579,4646,2021-08-30,53.02
579,4647,2021-05-11,397.68
579,4648,2021-10-10,40.53
579,4649,2022-03-22,119.97
579,4650,2021-09-16,106.72
579,4651,2022-03-01,48.26
579,4652,2022-03-04,344.76
580,4653,2020-09-02,52.95
580,4654,2020-02-03,213.38
580,4655,2020-08-30,458.16
580,4656,2020-12-29,263.66
580,4657,2020-08-02,432.99
580,4658,2020-10-13,113.37
580,4659,2020-07-29,234.52
580,4660,2020-12-26,398.52
580,4661,2020-03-07,78.36
580,4662,2020-04-04,12.48
580,4663,2020-06-14,245.06
580,4664,2020-09-05,240.7
580,4665,2020-08-20,23.23
580,4666,2021-01-20,463.89
580,4667,2021-01-06,337.39
581,4668,2020-08-04,51.99
582,4669,2022-03-18,80.88
582,4670,2022-05-01,446.67
582,4671,2021-10-08,466.51
582,4672,2021-11-21,188.84
582,4673,2022-03-16,46.67
583,4674,2021-01-22,17.4
583,4675,2020-09-02,165.31
583,4676,2020-12-06,156.56
583,4677,2021-02-05,114.45
583,4678,2020-09-02,412.01
583,4679,2020-09-19,164.02
583,4680,2020-06-23,61.81
583,4681,2020-08-07,440.33
583,4682,2021-05-24,134.28
583,4683,2021-06-13,53.91
583,4684,2021-05-31,139.77
584,4685,2022-03-04,451.69
584,4686,2021-12-06,196.25
585,4687,2021-09-18,431.91
585,4688,2020-11-16,274.45
585,4689,2021-10-09,449.24
585,4690,2021-04-26,141.73
585,4691,2021-06-18,284.71
585,4692,2021-08-09,290.23
585,4693,2021-01-21,97.49
585,4694,2021-01-15,365.14
585,4695,2021-03-02,496.64
585,4696,2021-03-08,435.19
585,4697,2021-10-24,361.13
585,4698,2021-07-25,52.55
586,4699,2020-12-07,266.04
586,4700,2020-12-08,130.99
586,4701,2021-01-10,403.12
